,Rho,Values,Amount of customers
4976, Value: 0.3,1.26,75000
4977, Value: 0.3,1.29,75000
4978, Value: 0.3,1.27,75000
4979, Value: 0.3,1.3,75000
4980, Value: 0.3,1.29,75000
4981, Value: 0.3,1.3,75000
4982, Value: 0.3,1.28,75000
4983, Value: 0.3,1.25,75000
4984, Value: 0.3,1.28,75000
4985, Value: 0.3,1.29,75000
4986, Value: 0.3,1.26,75000
4987, Value: 0.3,1.26,75000
4988, Value: 0.3,1.29,75000
4989, Value: 0.3,1.26,75000
4990, Value: 0.3,1.3,75000
4991, Value: 0.3,1.3,75000
4992, Value: 0.3,1.26,75000
4993, Value: 0.3,1.31,75000
4994, Value: 0.3,1.25,75000
4995, Value: 0.3,1.35,75000
4996, Value: 0.3,1.3,75000
4997, Value: 0.3,1.29,75000
4998, Value: 0.3,1.28,75000
4999, Value: 0.3,1.31,75000
5000, Value: 0.6,8.8,75000
5001, Value: 0.6,9.85,75000
5002, Value: 0.6,9.24,75000
5003, Value: 0.6,8.85,75000
5004, Value: 0.6,9.04,75000
5005, Value: 0.6,9.08,75000
5006, Value: 0.6,8.94,75000
5007, Value: 0.6,9.08,75000
5008, Value: 0.6,9.09,75000
5009, Value: 0.6,9.39,75000
5010, Value: 0.6,8.91,75000
5011, Value: 0.6,8.96,75000
5012, Value: 0.6,9.21,75000
5013, Value: 0.6,8.97,75000
5014, Value: 0.6,8.99,75000
5015, Value: 0.6,9.3,75000
5016, Value: 0.6,8.98,75000
5017, Value: 0.6,9.02,75000
5018, Value: 0.6,9.4,75000
5019, Value: 0.6,9.3,75000
5020, Value: 0.6,8.85,75000
5021, Value: 0.6,8.77,75000
5022, Value: 0.6,8.76,75000
5023, Value: 0.6,8.92,75000
5024, Value: 0.6,9.44,75000
5025, Value: 0.6,9.23,75000
5026, Value: 0.6,9.12,75000
5027, Value: 0.6,9.14,75000
5028, Value: 0.6,8.95,75000
5029, Value: 0.6,8.98,75000
5030, Value: 0.6,9.09,75000
5031, Value: 0.6,9.0,75000
5032, Value: 0.6,9.18,75000
5033, Value: 0.6,8.7,75000
5034, Value: 0.6,9.19,75000
5035, Value: 0.6,8.94,75000
5036, Value: 0.6,9.01,75000
5037, Value: 0.6,8.97,75000
5038, Value: 0.6,8.83,75000
5039, Value: 0.6,9.38,75000
5040, Value: 0.6,8.87,75000
5041, Value: 0.6,9.24,75000
5042, Value: 0.6,8.91,75000
5043, Value: 0.6,8.68,75000
5044, Value: 0.6,8.69,75000
5045, Value: 0.6,8.93,75000
5046, Value: 0.6,9.43,75000
5047, Value: 0.6,9.21,75000
5048, Value: 0.6,8.96,75000
5049, Value: 0.6,8.9,75000
5050, Value: 0.6,9.02,75000
5051, Value: 0.6,9.14,75000
5052, Value: 0.6,9.09,75000
5053, Value: 0.6,8.94,75000
5054, Value: 0.6,9.28,75000
5055, Value: 0.6,9.25,75000
5056, Value: 0.6,8.9,75000
5057, Value: 0.6,9.18,75000
5058, Value: 0.6,9.09,75000
5059, Value: 0.6,8.86,75000
5060, Value: 0.6,8.98,75000
5061, Value: 0.6,9.03,75000
5062, Value: 0.6,9.01,75000
5063, Value: 0.6,9.04,75000
5064, Value: 0.6,9.08,75000
5065, Value: 0.6,8.99,75000
5066, Value: 0.6,9.12,75000
5067, Value: 0.6,9.12,75000
5068, Value: 0.6,9.4,75000
5069, Value: 0.6,8.68,75000
5070, Value: 0.6,8.99,75000
5071, Value: 0.6,9.04,75000
5072, Value: 0.6,8.65,75000
5073, Value: 0.6,8.8,75000
5074, Value: 0.6,9.23,75000
5075, Value: 0.6,8.78,75000
5076, Value: 0.6,8.94,75000
5077, Value: 0.6,8.55,75000
5078, Value: 0.6,8.79,75000
5079, Value: 0.6,9.01,75000
5080, Value: 0.6,9.16,75000
5081, Value: 0.6,9.2,75000
5082, Value: 0.6,9.01,75000
5083, Value: 0.6,9.36,75000
5084, Value: 0.6,8.8,75000
5085, Value: 0.6,8.61,75000
5086, Value: 0.6,9.0,75000
5087, Value: 0.6,8.74,75000
5088, Value: 0.6,9.14,75000
5089, Value: 0.6,8.97,75000
5090, Value: 0.6,8.81,75000
5091, Value: 0.6,9.54,75000
5092, Value: 0.6,8.97,75000
5093, Value: 0.6,8.92,75000
5094, Value: 0.6,8.96,75000
5095, Value: 0.6,8.74,75000
5096, Value: 0.6,8.85,75000
5097, Value: 0.6,8.95,75000
5098, Value: 0.6,8.91,75000
5099, Value: 0.6,8.99,75000
5100, Value: 0.6,8.77,75000
5101, Value: 0.6,8.76,75000
5102, Value: 0.6,9.06,75000
5103, Value: 0.6,9.25,75000
5104, Value: 0.6,8.68,75000
5105, Value: 0.6,8.79,75000
5106, Value: 0.6,8.95,75000
5107, Value: 0.6,8.98,75000
5108, Value: 0.6,9.04,75000
5109, Value: 0.6,9.21,75000
5110, Value: 0.6,8.99,75000
5111, Value: 0.6,8.82,75000
5112, Value: 0.6,9.0,75000
5113, Value: 0.6,9.09,75000
5114, Value: 0.6,9.06,75000
5115, Value: 0.6,9.0,75000
5116, Value: 0.6,8.76,75000
5117, Value: 0.6,9.16,75000
5118, Value: 0.6,8.76,75000
5119, Value: 0.6,8.9,75000
5120, Value: 0.6,8.64,75000
5121, Value: 0.6,9.09,75000
5122, Value: 0.6,8.9,75000
5123, Value: 0.6,9.11,75000
5124, Value: 0.6,8.8,75000
5125, Value: 0.6,8.84,75000
5126, Value: 0.6,8.92,75000
5127, Value: 0.6,9.18,75000
5128, Value: 0.6,9.13,75000
5129, Value: 0.6,9.12,75000
5130, Value: 0.6,9.1,75000
5131, Value: 0.6,8.79,75000
5132, Value: 0.6,9.22,75000
5133, Value: 0.6,9.13,75000
5134, Value: 0.6,8.89,75000
5135, Value: 0.6,8.76,75000
5136, Value: 0.6,9.2,75000
5137, Value: 0.6,9.16,75000
5138, Value: 0.6,9.04,75000
5139, Value: 0.6,8.81,75000
5140, Value: 0.6,8.9,75000
5141, Value: 0.6,8.82,75000
5142, Value: 0.6,9.27,75000
5143, Value: 0.6,9.04,75000
5144, Value: 0.6,8.95,75000
5145, Value: 0.6,9.0,75000
5146, Value: 0.6,8.71,75000
5147, Value: 0.6,8.8,75000
5148, Value: 0.6,9.31,75000
5149, Value: 0.6,9.25,75000
5150, Value: 0.6,8.83,75000
5151, Value: 0.6,9.18,75000
5152, Value: 0.6,8.94,75000
5153, Value: 0.6,9.07,75000
5154, Value: 0.6,9.19,75000
5155, Value: 0.6,9.16,75000
5156, Value: 0.6,8.93,75000
5157, Value: 0.6,9.24,75000
5158, Value: 0.6,8.97,75000
5159, Value: 0.6,8.74,75000
5160, Value: 0.6,8.99,75000
5161, Value: 0.6,8.86,75000
5162, Value: 0.6,9.22,75000
5163, Value: 0.6,8.97,75000
5164, Value: 0.6,8.56,75000
5165, Value: 0.6,8.98,75000
5166, Value: 0.6,8.97,75000
5167, Value: 0.6,8.69,75000
5168, Value: 0.6,9.33,75000
5169, Value: 0.6,8.8,75000
5170, Value: 0.6,9.07,75000
5171, Value: 0.6,9.22,75000
5172, Value: 0.6,8.85,75000
5173, Value: 0.6,8.98,75000
5174, Value: 0.6,8.42,75000
5175, Value: 0.6,9.27,75000
5176, Value: 0.6,8.87,75000
5177, Value: 0.6,9.0,75000
5178, Value: 0.6,8.68,75000
5179, Value: 0.6,9.04,75000
5180, Value: 0.6,9.08,75000
5181, Value: 0.6,9.39,75000
5182, Value: 0.6,9.13,75000
5183, Value: 0.6,8.67,75000
5184, Value: 0.6,9.24,75000
5185, Value: 0.6,9.15,75000
5186, Value: 0.6,8.98,75000
5187, Value: 0.6,8.95,75000
5188, Value: 0.6,9.03,75000
5189, Value: 0.6,8.83,75000
5190, Value: 0.6,8.91,75000
5191, Value: 0.6,9.15,75000
5192, Value: 0.6,9.43,75000
5193, Value: 0.6,8.91,75000
5194, Value: 0.6,9.17,75000
5195, Value: 0.6,8.83,75000
5196, Value: 0.6,8.93,75000
5197, Value: 0.6,8.74,75000
5198, Value: 0.6,8.95,75000
5199, Value: 0.6,9.18,75000
5200, Value: 0.6,9.04,75000
5201, Value: 0.6,9.26,75000
5202, Value: 0.6,9.09,75000
5203, Value: 0.6,8.73,75000
5204, Value: 0.6,8.72,75000
5205, Value: 0.6,8.92,75000
5206, Value: 0.6,8.96,75000
5207, Value: 0.6,9.19,75000
5208, Value: 0.6,8.71,75000
5209, Value: 0.6,8.92,75000
5210, Value: 0.6,9.09,75000
5211, Value: 0.6,8.65,75000
5212, Value: 0.6,8.5,75000
5213, Value: 0.6,8.81,75000
5214, Value: 0.6,9.18,75000
5215, Value: 0.6,8.79,75000
5216, Value: 0.6,8.95,75000
5217, Value: 0.6,8.96,75000
5218, Value: 0.6,9.0,75000
5219, Value: 0.6,8.98,75000
5220, Value: 0.6,9.01,75000
5221, Value: 0.6,8.73,75000
5222, Value: 0.6,9.25,75000
5223, Value: 0.6,8.84,75000
5224, Value: 0.6,8.65,75000
5225, Value: 0.6,9.11,75000
5226, Value: 0.6,8.88,75000
5227, Value: 0.6,8.37,75000
5228, Value: 0.6,9.18,75000
5229, Value: 0.6,8.83,75000
5230, Value: 0.6,8.9,75000
5231, Value: 0.6,8.89,75000
5232, Value: 0.6,8.96,75000
5233, Value: 0.6,8.75,75000
5234, Value: 0.6,8.89,75000
5235, Value: 0.6,8.8,75000
5236, Value: 0.6,9.14,75000
5237, Value: 0.6,8.89,75000
5238, Value: 0.6,8.56,75000
5239, Value: 0.6,8.81,75000
5240, Value: 0.6,8.87,75000
5241, Value: 0.6,9.14,75000
5242, Value: 0.6,8.84,75000
5243, Value: 0.6,9.11,75000
5244, Value: 0.6,9.01,75000
5245, Value: 0.6,9.02,75000
5246, Value: 0.6,8.86,75000
5247, Value: 0.6,8.66,75000
5248, Value: 0.6,9.03,75000
5249, Value: 0.6,8.91,75000
5250, Value: 0.6,8.91,75000
5251, Value: 0.6,8.6,75000
5252, Value: 0.6,8.91,75000
5253, Value: 0.6,8.67,75000
5254, Value: 0.6,8.95,75000
5255, Value: 0.6,9.32,75000
5256, Value: 0.6,8.82,75000
5257, Value: 0.6,8.89,75000
5258, Value: 0.6,9.0,75000
5259, Value: 0.6,9.06,75000
5260, Value: 0.6,9.21,75000
5261, Value: 0.6,9.29,75000
5262, Value: 0.6,8.53,75000
5263, Value: 0.6,8.64,75000
5264, Value: 0.6,9.11,75000
5265, Value: 0.6,8.88,75000
5266, Value: 0.6,8.91,75000
5267, Value: 0.6,9.27,75000
5268, Value: 0.6,9.07,75000
5269, Value: 0.6,9.05,75000
5270, Value: 0.6,9.62,75000
5271, Value: 0.6,8.99,75000
5272, Value: 0.6,9.02,75000
5273, Value: 0.6,8.88,75000
5274, Value: 0.6,9.15,75000
5275, Value: 0.6,9.1,75000
5276, Value: 0.6,9.09,75000
5277, Value: 0.6,8.87,75000
5278, Value: 0.6,8.96,75000
5279, Value: 0.6,8.63,75000
5280, Value: 0.6,9.11,75000
5281, Value: 0.6,9.29,75000
5282, Value: 0.6,8.77,75000
5283, Value: 0.6,9.32,75000
5284, Value: 0.6,9.1,75000
5285, Value: 0.6,8.9,75000
5286, Value: 0.6,8.82,75000
5287, Value: 0.6,9.01,75000
5288, Value: 0.6,9.0,75000
5289, Value: 0.6,9.05,75000
5290, Value: 0.6,9.16,75000
5291, Value: 0.6,8.99,75000
5292, Value: 0.6,8.73,75000
5293, Value: 0.6,9.24,75000
5294, Value: 0.6,8.59,75000
5295, Value: 0.6,9.06,75000
5296, Value: 0.6,8.95,75000
5297, Value: 0.6,8.69,75000
5298, Value: 0.6,8.8,75000
5299, Value: 0.6,8.93,75000
5300, Value: 0.6,8.65,75000
5301, Value: 0.6,8.74,75000
5302, Value: 0.6,9.06,75000
5303, Value: 0.6,8.99,75000
5304, Value: 0.6,9.18,75000
5305, Value: 0.6,8.93,75000
5306, Value: 0.6,9.18,75000
5307, Value: 0.6,8.79,75000
5308, Value: 0.6,8.67,75000
5309, Value: 0.6,8.87,75000
5310, Value: 0.6,9.33,75000
5311, Value: 0.6,9.05,75000
5312, Value: 0.6,8.96,75000
5313, Value: 0.6,8.41,75000
5314, Value: 0.6,9.24,75000
5315, Value: 0.6,9.01,75000
5316, Value: 0.6,8.94,75000
5317, Value: 0.6,9.06,75000
5318, Value: 0.6,8.98,75000
5319, Value: 0.6,9.08,75000
5320, Value: 0.6,8.9,75000
5321, Value: 0.6,8.88,75000
5322, Value: 0.6,8.95,75000
5323, Value: 0.6,8.96,75000
5324, Value: 0.6,8.92,75000
5325, Value: 0.6,9.07,75000
5326, Value: 0.6,9.01,75000
5327, Value: 0.6,9.06,75000
5328, Value: 0.6,9.04,75000
5329, Value: 0.6,9.02,75000
5330, Value: 0.6,8.78,75000
5331, Value: 0.6,8.93,75000
5332, Value: 0.6,9.22,75000
5333, Value: 0.6,8.97,75000
5334, Value: 0.6,9.01,75000
5335, Value: 0.6,9.02,75000
5336, Value: 0.6,9.08,75000
5337, Value: 0.6,8.96,75000
5338, Value: 0.6,9.16,75000
5339, Value: 0.6,8.94,75000
5340, Value: 0.6,9.06,75000
5341, Value: 0.6,8.84,75000
5342, Value: 0.6,9.59,75000
5343, Value: 0.6,8.73,75000
5344, Value: 0.6,9.01,75000
5345, Value: 0.6,9.21,75000
5346, Value: 0.6,8.95,75000
5347, Value: 0.6,8.77,75000
5348, Value: 0.6,9.09,75000
5349, Value: 0.6,9.05,75000
5350, Value: 0.6,9.07,75000
5351, Value: 0.6,9.03,75000
5352, Value: 0.6,9.08,75000
5353, Value: 0.6,9.18,75000
5354, Value: 0.6,9.49,75000
5355, Value: 0.6,8.68,75000
5356, Value: 0.6,8.92,75000
5357, Value: 0.6,9.05,75000
5358, Value: 0.6,8.8,75000
5359, Value: 0.6,8.93,75000
5360, Value: 0.6,9.33,75000
5361, Value: 0.6,9.02,75000
5362, Value: 0.6,9.04,75000
5363, Value: 0.6,8.92,75000
5364, Value: 0.6,9.33,75000
5365, Value: 0.6,9.09,75000
5366, Value: 0.6,9.24,75000
5367, Value: 0.6,8.9,75000
5368, Value: 0.6,8.89,75000
5369, Value: 0.6,9.06,75000
5370, Value: 0.6,8.64,75000
5371, Value: 0.6,8.95,75000
5372, Value: 0.6,9.28,75000
5373, Value: 0.6,8.91,75000
5374, Value: 0.6,8.51,75000
5375, Value: 0.6,9.29,75000
5376, Value: 0.6,9.6,75000
5377, Value: 0.6,9.27,75000
5378, Value: 0.6,8.95,75000
5379, Value: 0.6,9.14,75000
5380, Value: 0.6,9.06,75000
5381, Value: 0.6,8.96,75000
5382, Value: 0.6,8.9,75000
5383, Value: 0.6,9.11,75000
5384, Value: 0.6,9.19,75000
5385, Value: 0.6,8.82,75000
5386, Value: 0.6,9.01,75000
5387, Value: 0.6,9.36,75000
5388, Value: 0.6,9.02,75000
5389, Value: 0.6,9.19,75000
5390, Value: 0.6,9.0,75000
5391, Value: 0.6,8.52,75000
5392, Value: 0.6,8.9,75000
5393, Value: 0.6,9.47,75000
5394, Value: 0.6,8.71,75000
5395, Value: 0.6,8.84,75000
5396, Value: 0.6,8.74,75000
5397, Value: 0.6,8.55,75000
5398, Value: 0.6,8.98,75000
5399, Value: 0.6,9.24,75000
5400, Value: 0.6,9.02,75000
5401, Value: 0.6,8.73,75000
5402, Value: 0.6,9.0,75000
5403, Value: 0.6,9.33,75000
5404, Value: 0.6,8.84,75000
5405, Value: 0.6,9.22,75000
5406, Value: 0.6,9.13,75000
5407, Value: 0.6,9.02,75000
5408, Value: 0.6,9.13,75000
5409, Value: 0.6,9.15,75000
5410, Value: 0.6,8.74,75000
5411, Value: 0.6,8.92,75000
5412, Value: 0.6,8.95,75000
5413, Value: 0.6,8.94,75000
5414, Value: 0.6,8.98,75000
5415, Value: 0.6,8.88,75000
5416, Value: 0.6,9.14,75000
5417, Value: 0.6,8.67,75000
5418, Value: 0.6,8.92,75000
5419, Value: 0.6,9.06,75000
5420, Value: 0.6,8.83,75000
5421, Value: 0.6,8.68,75000
5422, Value: 0.6,8.85,75000
5423, Value: 0.6,9.0,75000
5424, Value: 0.6,9.2,75000
5425, Value: 0.6,9.0,75000
5426, Value: 0.6,9.23,75000
5427, Value: 0.6,8.82,75000
5428, Value: 0.6,9.01,75000
5429, Value: 0.6,8.81,75000
5430, Value: 0.6,8.86,75000
5431, Value: 0.6,9.34,75000
5432, Value: 0.6,8.66,75000
5433, Value: 0.6,8.94,75000
5434, Value: 0.6,9.36,75000
5435, Value: 0.6,8.92,75000
5436, Value: 0.6,9.12,75000
5437, Value: 0.6,8.89,75000
5438, Value: 0.6,8.8,75000
5439, Value: 0.6,9.0,75000
5440, Value: 0.6,8.95,75000
5441, Value: 0.6,8.98,75000
5442, Value: 0.6,9.06,75000
5443, Value: 0.6,9.4,75000
5444, Value: 0.6,9.11,75000
5445, Value: 0.6,9.26,75000
5446, Value: 0.6,9.06,75000
5447, Value: 0.6,8.87,75000
5448, Value: 0.6,8.95,75000
5449, Value: 0.6,8.98,75000
5450, Value: 0.6,8.86,75000
5451, Value: 0.6,8.94,75000
5452, Value: 0.6,9.0,75000
5453, Value: 0.6,9.03,75000
5454, Value: 0.6,9.03,75000
5455, Value: 0.6,9.27,75000
5456, Value: 0.6,8.93,75000
5457, Value: 0.6,8.81,75000
5458, Value: 0.6,9.02,75000
5459, Value: 0.6,8.84,75000
5460, Value: 0.6,9.21,75000
5461, Value: 0.6,9.0,75000
5462, Value: 0.6,9.16,75000
5463, Value: 0.6,9.29,75000
5464, Value: 0.6,8.9,75000
5465, Value: 0.6,9.36,75000
5466, Value: 0.6,9.0,75000
5467, Value: 0.6,8.82,75000
5468, Value: 0.6,9.27,75000
5469, Value: 0.6,8.91,75000
5470, Value: 0.6,8.8,75000
5471, Value: 0.6,9.21,75000
5472, Value: 0.6,8.85,75000
5473, Value: 0.6,9.06,75000
5474, Value: 0.6,8.89,75000
5475, Value: 0.6,9.15,75000
5476, Value: 0.6,8.96,75000
5477, Value: 0.6,8.73,75000
5478, Value: 0.6,8.7,75000
5479, Value: 0.6,9.0,75000
5480, Value: 0.6,9.0,75000
5481, Value: 0.6,9.03,75000
5482, Value: 0.6,9.2,75000
5483, Value: 0.6,9.17,75000
5484, Value: 0.6,8.95,75000
5485, Value: 0.6,9.34,75000
5486, Value: 0.6,8.9,75000
5487, Value: 0.6,8.84,75000
5488, Value: 0.6,9.23,75000
5489, Value: 0.6,8.99,75000
5490, Value: 0.6,9.16,75000
5491, Value: 0.6,8.99,75000
5492, Value: 0.6,8.91,75000
5493, Value: 0.6,8.85,75000
5494, Value: 0.6,9.09,75000
5495, Value: 0.6,9.17,75000
5496, Value: 0.6,9.08,75000
5497, Value: 0.6,9.17,75000
5498, Value: 0.6,8.86,75000
5499, Value: 0.6,8.87,75000
5500, Value: 0.9,83.1,75000
5501, Value: 0.9,77.69,75000
5502, Value: 0.9,90.57,75000
5503, Value: 0.9,80.73,75000
5504, Value: 0.9,76.28,75000
5505, Value: 0.9,76.78,75000
5506, Value: 0.9,93.89,75000
5507, Value: 0.9,83.31,75000
5508, Value: 0.9,85.23,75000
5509, Value: 0.9,76.92,75000
5510, Value: 0.9,80.23,75000
5511, Value: 0.9,91.13,75000
5512, Value: 0.9,69.13,75000
5513, Value: 0.9,76.18,75000
5514, Value: 0.9,73.23,75000
5515, Value: 0.9,89.86,75000
5516, Value: 0.9,85.14,75000
5517, Value: 0.9,83.52,75000
5518, Value: 0.9,80.26,75000
5519, Value: 0.9,79.35,75000
5520, Value: 0.9,88.94,75000
5521, Value: 0.9,88.55,75000
5522, Value: 0.9,74.77,75000
5523, Value: 0.9,79.33,75000
5524, Value: 0.9,81.04,75000
5525, Value: 0.9,89.97,75000
5526, Value: 0.9,85.89,75000
5527, Value: 0.9,78.01,75000
5528, Value: 0.9,76.15,75000
5529, Value: 0.9,83.54,75000
5530, Value: 0.9,79.78,75000
5531, Value: 0.9,76.19,75000
5532, Value: 0.9,66.99,75000
5533, Value: 0.9,82.63,75000
5534, Value: 0.9,82.26,75000
5535, Value: 0.9,77.7,75000
5536, Value: 0.9,82.16,75000
5537, Value: 0.9,74.96,75000
5538, Value: 0.9,81.55,75000
5539, Value: 0.9,75.78,75000
5540, Value: 0.9,85.34,75000
5541, Value: 0.9,85.04,75000
5542, Value: 0.9,78.71,75000
5543, Value: 0.9,98.14,75000
5544, Value: 0.9,73.35,75000
5545, Value: 0.9,75.16,75000
5546, Value: 0.9,78.25,75000
5547, Value: 0.9,76.23,75000
5548, Value: 0.9,83.35,75000
5549, Value: 0.9,77.53,75000
5550, Value: 0.9,77.51,75000
5551, Value: 0.9,78.18,75000
5552, Value: 0.9,83.86,75000
5553, Value: 0.9,76.33,75000
5554, Value: 0.9,89.69,75000
5555, Value: 0.9,74.01,75000
5556, Value: 0.9,87.32,75000
5557, Value: 0.9,82.59,75000
5558, Value: 0.9,83.13,75000
5559, Value: 0.9,85.18,75000
5560, Value: 0.9,87.07,75000
5561, Value: 0.9,81.76,75000
5562, Value: 0.9,73.81,75000
5563, Value: 0.9,84.31,75000
5564, Value: 0.9,83.46,75000
5565, Value: 0.9,76.17,75000
5566, Value: 0.9,76.04,75000
5567, Value: 0.9,74.5,75000
5568, Value: 0.9,75.99,75000
5569, Value: 0.9,75.62,75000
5570, Value: 0.9,90.79,75000
5571, Value: 0.9,90.68,75000
5572, Value: 0.9,87.94,75000
5573, Value: 0.9,77.84,75000
5574, Value: 0.9,76.77,75000
5575, Value: 0.9,72.31,75000
5576, Value: 0.9,83.21,75000
5577, Value: 0.9,74.49,75000
5578, Value: 0.9,80.15,75000
5579, Value: 0.9,79.88,75000
5580, Value: 0.9,64.94,75000
5581, Value: 0.9,87.72,75000
5582, Value: 0.9,74.89,75000
5583, Value: 0.9,93.49,75000
5584, Value: 0.9,75.18,75000
5585, Value: 0.9,75.57,75000
5586, Value: 0.9,98.01,75000
5587, Value: 0.9,70.4,75000
5588, Value: 0.9,71.66,75000
5589, Value: 0.9,85.09,75000
5590, Value: 0.9,81.6,75000
5591, Value: 0.9,77.14,75000
5592, Value: 0.9,75.39,75000
5593, Value: 0.9,76.51,75000
5594, Value: 0.9,80.83,75000
5595, Value: 0.9,84.21,75000
5596, Value: 0.9,70.21,75000
5597, Value: 0.9,76.83,75000
5598, Value: 0.9,79.57,75000
5599, Value: 0.9,85.51,75000
5600, Value: 0.9,82.44,75000
5601, Value: 0.9,83.69,75000
5602, Value: 0.9,85.14,75000
5603, Value: 0.9,87.15,75000
5604, Value: 0.9,78.01,75000
5605, Value: 0.9,83.28,75000
5606, Value: 0.9,80.17,75000
5607, Value: 0.9,77.4,75000
5608, Value: 0.9,78.76,75000
5609, Value: 0.9,79.08,75000
5610, Value: 0.9,85.07,75000
5611, Value: 0.9,77.32,75000
5612, Value: 0.9,90.82,75000
5613, Value: 0.9,74.7,75000
5614, Value: 0.9,74.34,75000
5615, Value: 0.9,78.67,75000
5616, Value: 0.9,75.2,75000
5617, Value: 0.9,87.3,75000
5618, Value: 0.9,69.44,75000
5619, Value: 0.9,92.88,75000
5620, Value: 0.9,83.06,75000
5621, Value: 0.9,87.55,75000
5622, Value: 0.9,79.56,75000
5623, Value: 0.9,80.27,75000
5624, Value: 0.9,89.42,75000
5625, Value: 0.9,91.13,75000
5626, Value: 0.9,78.44,75000
5627, Value: 0.9,87.65,75000
5628, Value: 0.9,70.23,75000
5629, Value: 0.9,83.48,75000
5630, Value: 0.9,87.44,75000
5631, Value: 0.9,71.23,75000
5632, Value: 0.9,81.47,75000
5633, Value: 0.9,82.15,75000
5634, Value: 0.9,78.77,75000
5635, Value: 0.9,84.03,75000
5636, Value: 0.9,82.19,75000
5637, Value: 0.9,86.64,75000
5638, Value: 0.9,89.42,75000
5639, Value: 0.9,88.2,75000
5640, Value: 0.9,73.96,75000
5641, Value: 0.9,72.04,75000
5642, Value: 0.9,71.91,75000
5643, Value: 0.9,82.01,75000
5644, Value: 0.9,85.88,75000
5645, Value: 0.9,78.73,75000
5646, Value: 0.9,76.03,75000
5647, Value: 0.9,78.95,75000
5648, Value: 0.9,81.31,75000
5649, Value: 0.9,89.55,75000
5650, Value: 0.9,75.14,75000
5651, Value: 0.9,94.91,75000
5652, Value: 0.9,80.87,75000
5653, Value: 0.9,79.99,75000
5654, Value: 0.9,79.64,75000
5655, Value: 0.9,69.94,75000
5656, Value: 0.9,68.04,75000
5657, Value: 0.9,76.17,75000
5658, Value: 0.9,71.19,75000
5659, Value: 0.9,71.55,75000
5660, Value: 0.9,83.49,75000
5661, Value: 0.9,72.43,75000
5662, Value: 0.9,83.56,75000
5663, Value: 0.9,81.18,75000
5664, Value: 0.9,71.39,75000
5665, Value: 0.9,92.26,75000
5666, Value: 0.9,88.86,75000
5667, Value: 0.9,85.68,75000
5668, Value: 0.9,68.78,75000
5669, Value: 0.9,81.55,75000
5670, Value: 0.9,88.4,75000
5671, Value: 0.9,78.39,75000
5672, Value: 0.9,107.09,75000
5673, Value: 0.9,76.52,75000
5674, Value: 0.9,85.76,75000
5675, Value: 0.9,76.52,75000
5676, Value: 0.9,82.0,75000
5677, Value: 0.9,70.34,75000
5678, Value: 0.9,87.25,75000
5679, Value: 0.9,77.39,75000
5680, Value: 0.9,96.45,75000
5681, Value: 0.9,79.54,75000
5682, Value: 0.9,76.41,75000
5683, Value: 0.9,81.57,75000
5684, Value: 0.9,74.3,75000
5685, Value: 0.9,83.53,75000
5686, Value: 0.9,78.11,75000
5687, Value: 0.9,74.98,75000
5688, Value: 0.9,88.66,75000
5689, Value: 0.9,74.01,75000
5690, Value: 0.9,86.88,75000
5691, Value: 0.9,91.7,75000
5692, Value: 0.9,86.43,75000
5693, Value: 0.9,74.93,75000
5694, Value: 0.9,84.3,75000
5695, Value: 0.9,80.49,75000
5696, Value: 0.9,75.82,75000
5697, Value: 0.9,91.34,75000
5698, Value: 0.9,88.63,75000
5699, Value: 0.9,83.58,75000
5700, Value: 0.9,75.14,75000
5701, Value: 0.9,84.35,75000
5702, Value: 0.9,78.73,75000
5703, Value: 0.9,84.66,75000
5704, Value: 0.9,83.15,75000
5705, Value: 0.9,78.99,75000
5706, Value: 0.9,80.2,75000
5707, Value: 0.9,85.63,75000
5708, Value: 0.9,86.05,75000
5709, Value: 0.9,83.95,75000
5710, Value: 0.9,79.3,75000
5711, Value: 0.9,78.78,75000
5712, Value: 0.9,81.62,75000
5713, Value: 0.9,78.04,75000
5714, Value: 0.9,79.22,75000
5715, Value: 0.9,80.16,75000
5716, Value: 0.9,88.4,75000
5717, Value: 0.9,79.15,75000
5718, Value: 0.9,82.85,75000
5719, Value: 0.9,77.31,75000
5720, Value: 0.9,85.64,75000
5721, Value: 0.9,77.2,75000
5722, Value: 0.9,100.79,75000
5723, Value: 0.9,74.62,75000
5724, Value: 0.9,66.94,75000
5725, Value: 0.9,81.06,75000
5726, Value: 0.9,72.98,75000
5727, Value: 0.9,72.19,75000
5728, Value: 0.9,68.45,75000
5729, Value: 0.9,91.56,75000
5730, Value: 0.9,84.54,75000
5731, Value: 0.9,81.31,75000
5732, Value: 0.9,74.1,75000
5733, Value: 0.9,85.16,75000
5734, Value: 0.9,77.87,75000
5735, Value: 0.9,106.61,75000
5736, Value: 0.9,81.13,75000
5737, Value: 0.9,80.53,75000
5738, Value: 0.9,79.67,75000
5739, Value: 0.9,97.78,75000
5740, Value: 0.9,80.8,75000
5741, Value: 0.9,83.73,75000
5742, Value: 0.9,84.89,75000
5743, Value: 0.9,76.58,75000
5744, Value: 0.9,75.62,75000
5745, Value: 0.9,76.77,75000
5746, Value: 0.9,91.32,75000
5747, Value: 0.9,79.98,75000
5748, Value: 0.9,69.92,75000
5749, Value: 0.9,81.33,75000
5750, Value: 0.9,78.45,75000
5751, Value: 0.9,71.1,75000
